time,flow,hour,day_of_week,is_holiday,neighbor_flow
2018-02-15 11:05:00,405.0,11,3,0,324.0
2018-02-15 11:10:00,415.0,11,3,0,251.0
2018-02-15 11:15:00,390.0,11,3,0,323.0
2018-02-15 11:20:00,338.0,11,3,0,307.0
2018-02-15 11:25:00,359.0,11,3,0,187.0
2018-02-15 11:30:00,352.0,11,3,0,364.0
2018-02-15 11:35:00,403.0,11,3,0,394.0
2018-02-15 11:40:00,465.0,11,3,0,361.0
2018-02-15 11:45:00,468.0,11,3,0,353.0
2018-02-15 11:50:00,383.0,11,3,0,306.0
2018-02-15 11:55:00,317.0,11,3,0,312.0
2018-02-15 12:00:00,275.0,12,3,0,385.0
2018-02-15 12:05:00,364.0,12,3,0,225.0
2018-02-15 12:10:00,295.0,12,3,0,222.0
2018-02-15 12:15:00,356.0,12,3,0,230.0
2018-02-15 12:20:00,290.0,12,3,0,258.0
2018-02-15 12:25:00,237.0,12,3,0,276.0
2018-02-15 12:30:00,268.0,12,3,0,347.0
2018-02-15 12:35:00,329.0,12,3,0,246.0
2018-02-15 12:40:00,387.0,12,3,0,211.0
2018-02-15 12:45:00,329.0,12,3,0,354.0
2018-02-15 12:50:00,296.0,12,3,0,353.0
2018-02-15 12:55:00,329.0,12,3,0,198.0
2018-02-15 13:00:00,340.0,13,3,0,170.0
2018-02-15 13:05:00,339.0,13,3,0,156.0
2018-02-15 13:10:00,326.0,13,3,0,171.0
2018-02-15 13:15:00,295.0,13,3,0,374.0
2018-02-15 13:20:00,335.0,13,3,0,285.0
2018-02-15 13:25:00,355.0,13,3,0,330.0
2018-02-15 13:30:00,356.0,13,3,0,363.0
2018-02-15 13:35:00,288.0,13,3,0,231.0
2018-02-15 13:40:00,312.0,13,3,0,341.0
2018-02-15 13:45:00,347.0,13,3,0,390.0
2018-02-15 13:50:00,375.0,13,3,0,224.0
2018-02-15 13:55:00,261.0,13,3,0,353.0
2018-02-15 14:00:00,342.0,14,3,0,268.0
2018-02-15 14:05:00,302.0,14,3,0,309.0
2018-02-15 14:10:00,366.0,14,3,0,184.0
2018-02-15 14:15:00,397.0,14,3,0,0.0
2018-02-15 14:20:00,375.0,14,3,0,314.0
2018-02-15 14:25:00,429.0,14,3,0,434.0
2018-02-15 14:30:00,455.0,14,3,0,349.0
2018-02-15 14:35:00,337.0,14,3,0,424.0
2018-02-15 14:40:00,449.0,14,3,0,357.0
2018-02-15 14:45:00,384.0,14,3,0,430.0
2018-02-15 14:50:00,340.0,14,3,0,348.0
2018-02-15 14:55:00,347.0,14,3,0,356.0
2018-02-15 15:00:00,352.0,15,3,0,452.0
2018-02-15 15:05:00,400.0,15,3,0,256.0
2018-02-15 15:10:00,384.0,15,3,0,446.0
2018-02-15 15:15:00,426.0,15,3,0,313.0
2018-02-15 15:20:00,440.0,15,3,0,347.0
2018-02-15 15:25:00,412.0,15,3,0,287.0
2018-02-15 15:30:00,369.0,15,3,0,395.0
2018-02-15 15:35:00,384.0,15,3,0,438.0
2018-02-15 15:40:00,429.0,15,3,0,449.0
2018-02-15 15:45:00,387.0,15,3,0,443.0
2018-02-15 15:50:00,452.0,15,3,0,360.0
2018-02-15 15:55:00,399.0,15,3,0,458.0
2018-02-15 16:00:00,414.0,16,3,0,395.0
2018-02-15 16:05:00,425.0,16,3,0,435.0
2018-02-15 16:10:00,455.0,16,3,0,458.0
2018-02-15 16:15:00,451.0,16,3,0,264.0
2018-02-15 16:20:00,380.0,16,3,0,449.0
2018-02-15 16:25:00,437.0,16,3,0,368.0
2018-02-15 16:30:00,387.0,16,3,0,426.0
2018-02-15 16:35:00,413.0,16,3,0,510.0
2018-02-15 16:40:00,460.0,16,3,0,547.0
2018-02-15 16:45:00,467.0,16,3,0,541.0
2018-02-15 16:50:00,338.0,16,3,0,454.0
2018-02-15 16:55:00,311.0,16,3,0,420.0
2018-02-15 17:00:00,489.0,17,3,0,504.0
2018-02-15 17:05:00,457.0,17,3,0,541.0
2018-02-15 17:10:00,495.0,17,3,0,528.0
2018-02-15 17:15:00,436.0,17,3,0,530.0
2018-02-15 17:20:00,465.0,17,3,0,500.0
2018-02-15 17:25:00,444.0,17,3,0,504.0
2018-02-15 17:30:00,445.0,17,3,0,487.0
2018-02-15 17:35:00,357.0,17,3,0,474.0
2018-02-15 17:40:00,465.0,17,3,0,546.0
2018-02-15 17:45:00,505.0,17,3,0,409.0
2018-02-15 17:50:00,475.0,17,3,0,497.0
2018-02-15 17:55:00,372.0,17,3,0,539.0
2018-02-15 18:00:00,457.0,18,3,0,492.0
2018-02-15 18:05:00,382.0,18,3,0,492.0
2018-02-15 18:10:00,301.0,18,3,0,507.0
2018-02-15 18:15:00,423.0,18,3,0,560.0
2018-02-15 18:20:00,406.0,18,3,0,489.0
2018-02-15 18:25:00,348.0,18,3,0,466.0
2018-02-15 18:30:00,351.0,18,3,0,568.0
2018-02-15 18:35:00,352.0,18,3,0,429.0
2018-02-15 18:40:00,452.0,18,3,0,436.0
2018-02-15 18:45:00,356.0,18,3,0,449.0
2018-02-15 18:50:00,341.0,18,3,0,316.0
2018-02-15 18:55:00,408.0,18,3,0,400.0
2018-02-15 19:00:00,285.0,19,3,0,356.0
2018-02-15 19:05:00,306.0,19,3,0,373.0
2018-02-15 19:10:00,293.0,19,3,0,277.0
2018-02-15 19:15:00,276.0,19,3,0,251.0
2018-02-15 19:20:00,283.0,19,3,0,332.0
2018-02-15 19:25:00,307.0,19,3,0,230.0
2018-02-15 19:30:00,266.0,19,3,0,270.0
2018-02-15 19:35:00,283.0,19,3,0,235.0
2018-02-15 19:40:00,276.0,19,3,0,222.0
2018-02-15 19:45:00,266.0,19,3,0,265.0
2018-02-15 19:50:00,245.0,19,3,0,242.0
2018-02-15 19:55:00,192.0,19,3,0,298.0
2018-02-15 20:00:00,272.0,20,3,0,277.0
2018-02-15 20:05:00,239.0,20,3,0,308.0
2018-02-15 20:10:00,278.0,20,3,0,316.0
2018-02-15 20:15:00,303.0,20,3,0,225.0
2018-02-15 20:20:00,296.0,20,3,0,235.0
2018-02-15 20:25:00,281.0,20,3,0,264.0
2018-02-15 20:30:00,254.0,20,3,0,200.0
2018-02-15 20:35:00,204.0,20,3,0,123.0
2018-02-15 20:40:00,200.0,20,3,0,230.0
2018-02-15 20:45:00,219.0,20,3,0,202.0
2018-02-15 20:50:00,257.0,20,3,0,243.0
2018-02-15 20:55:00,250.0,20,3,0,238.0
2018-02-15 21:00:00,218.0,21,3,0,219.0
2018-02-15 21:05:00,209.0,21,3,0,220.0
2018-02-15 21:10:00,230.0,21,3,0,207.0
2018-02-15 21:15:00,216.0,21,3,0,225.0
2018-02-15 21:20:00,227.0,21,3,0,188.0
2018-02-15 21:25:00,205.0,21,3,0,170.0
2018-02-15 21:30:00,220.0,21,3,0,228.0
2018-02-15 21:35:00,230.0,21,3,0,148.0
2018-02-15 21:40:00,186.0,21,3,0,214.0
2018-02-15 21:45:00,203.0,21,3,0,156.0
2018-02-15 21:50:00,232.0,21,3,0,179.0
2018-02-15 21:55:00,149.0,21,3,0,171.0
2018-02-15 22:00:00,210.0,22,3,0,188.0
2018-02-15 22:05:00,175.0,22,3,0,205.0
2018-02-15 22:10:00,188.0,22,3,0,192.0
2018-02-15 22:15:00,209.0,22,3,0,210.0
2018-02-15 22:20:00,197.0,22,3,0,206.0
2018-02-15 22:25:00,190.0,22,3,0,163.0
2018-02-15 22:30:00,205.0,22,3,0,149.0
2018-02-15 22:35:00,189.0,22,3,0,183.0
2018-02-15 22:40:00,222.0,22,3,0,147.0
2018-02-15 22:45:00,186.0,22,3,0,152.0
2018-02-15 22:50:00,216.0,22,3,0,174.0
2018-02-15 22:55:00,237.0,22,3,0,129.0
2018-02-15 23:00:00,133.0,23,3,0,133.0
2018-02-15 23:05:00,129.0,23,3,0,125.0
2018-02-15 23:10:00,135.0,23,3,0,117.0
2018-02-15 23:15:00,116.0,23,3,0,121.0
2018-02-15 23:20:00,111.0,23,3,0,118.0
2018-02-15 23:25:00,97.0,23,3,0,88.0
2018-02-15 23:30:00,92.0,23,3,0,109.0
2018-02-15 23:35:00,79.0,23,3,0,93.0
2018-02-15 23:40:00,86.0,23,3,0,103.0
2018-02-15 23:45:00,89.0,23,3,0,100.0
2018-02-15 23:50:00,96.0,23,3,0,70.0
2018-02-15 23:55:00,70.0,23,3,0,67.0
2018-02-16 00:00:00,60.0,0,4,0,57.0
2018-02-16 00:05:00,67.0,0,4,0,77.0
2018-02-16 00:10:00,71.0,0,4,0,70.0
2018-02-16 00:15:00,65.0,0,4,0,65.0
2018-02-16 00:20:00,78.0,0,4,0,54.0
2018-02-16 00:25:00,33.0,0,4,0,54.0
2018-02-16 00:30:00,63.0,0,4,0,39.0
2018-02-16 00:35:00,50.0,0,4,0,41.0
2018-02-16 00:40:00,41.0,0,4,0,61.0
2018-02-16 00:45:00,53.0,0,4,0,49.0
2018-02-16 00:50:00,49.0,0,4,0,59.0
2018-02-16 00:55:00,52.0,0,4,0,62.0
2018-02-16 01:00:00,61.0,1,4,0,53.0
2018-02-16 01:05:00,65.0,1,4,0,61.0
2018-02-16 01:10:00,40.0,1,4,0,43.0
2018-02-16 01:15:00,54.0,1,4,0,45.0
2018-02-16 01:20:00,37.0,1,4,0,50.0
2018-02-16 01:25:00,44.0,1,4,0,32.0
2018-02-16 01:30:00,41.0,1,4,0,30.0
2018-02-16 01:35:00,39.0,1,4,0,33.0
2018-02-16 01:40:00,42.0,1,4,0,43.0
2018-02-16 01:45:00,55.0,1,4,0,38.0
2018-02-16 01:50:00,33.0,1,4,0,25.0
2018-02-16 01:55:00,33.0,1,4,0,34.0
2018-02-16 02:00:00,49.0,2,4,0,24.0
2018-02-16 02:05:00,35.0,2,4,0,31.0
2018-02-16 02:10:00,37.0,2,4,0,29.0
2018-02-16 02:15:00,28.0,2,4,0,39.0
2018-02-16 02:20:00,35.0,2,4,0,32.0
2018-02-16 02:25:00,37.0,2,4,0,33.0
2018-02-16 02:30:00,44.0,2,4,0,32.0
2018-02-16 02:35:00,31.0,2,4,0,29.0
2018-02-16 02:40:00,39.0,2,4,0,35.0
2018-02-16 02:45:00,40.0,2,4,0,35.0
2018-02-16 02:50:00,35.0,2,4,0,28.0
2018-02-16 02:55:00,36.0,2,4,0,28.0
2018-02-16 03:00:00,38.0,3,4,0,25.0
2018-02-16 03:05:00,43.0,3,4,0,21.0
2018-02-16 03:10:00,37.0,3,4,0,32.0
2018-02-16 03:15:00,47.0,3,4,0,36.0
2018-02-16 03:20:00,42.0,3,4,0,42.0
2018-02-16 03:25:00,42.0,3,4,0,44.0
2018-02-16 03:30:00,57.0,3,4,0,47.0
2018-02-16 03:35:00,54.0,3,4,0,51.0
2018-02-16 03:40:00,64.0,3,4,0,42.0
2018-02-16 03:45:00,73.0,3,4,0,52.0
2018-02-16 03:50:00,63.0,3,4,0,50.0
2018-02-16 03:55:00,64.0,3,4,0,72.0
2018-02-16 04:00:00,93.0,4,4,0,62.0
2018-02-16 04:05:00,77.0,4,4,0,59.0
2018-02-16 04:10:00,74.0,4,4,0,108.0
2018-02-16 04:15:00,99.0,4,4,0,87.0
2018-02-16 04:20:00,90.0,4,4,0,110.0
2018-02-16 04:25:00,117.0,4,4,0,105.0
2018-02-16 04:30:00,111.0,4,4,0,122.0
2018-02-16 04:35:00,153.0,4,4,0,131.0
2018-02-16 04:40:00,156.0,4,4,0,130.0
2018-02-16 04:45:00,181.0,4,4,0,138.0
2018-02-16 04:50:00,165.0,4,4,0,111.0
2018-02-16 04:55:00,133.0,4,4,0,155.0
2018-02-16 05:00:00,174.0,5,4,0,135.0
2018-02-16 05:05:00,197.0,5,4,0,165.0
2018-02-16 05:10:00,185.0,5,4,0,189.0
2018-02-16 05:15:00,215.0,5,4,0,171.0
2018-02-16 05:20:00,210.0,5,4,0,164.0
2018-02-16 05:25:00,195.0,5,4,0,160.0
2018-02-16 05:30:00,227.0,5,4,0,174.0
2018-02-16 05:35:00,226.0,5,4,0,194.0
2018-02-16 05:40:00,265.0,5,4,0,220.0
2018-02-16 05:45:00,242.0,5,4,0,246.0
2018-02-16 05:50:00,266.0,5,4,0,165.0
2018-02-16 05:55:00,212.0,5,4,0,214.0
2018-02-16 06:00:00,233.0,6,4,0,215.0
2018-02-16 06:05:00,267.0,6,4,0,257.0
2018-02-16 06:10:00,250.0,6,4,0,265.0
2018-02-16 06:15:00,297.0,6,4,0,248.0
2018-02-16 06:20:00,298.0,6,4,0,160.0
2018-02-16 06:25:00,259.0,6,4,0,307.0
2018-02-16 06:30:00,299.0,6,4,0,289.0
2018-02-16 06:35:00,384.0,6,4,0,275.0
2018-02-16 06:40:00,395.0,6,4,0,387.0
2018-02-16 06:45:00,425.0,6,4,0,364.0
2018-02-16 06:50:00,491.0,6,4,0,400.0
2018-02-16 06:55:00,417.0,6,4,0,386.0
2018-02-16 07:00:00,469.0,7,4,0,445.0
2018-02-16 07:05:00,416.0,7,4,0,431.0
2018-02-16 07:10:00,498.0,7,4,0,568.0
2018-02-16 07:15:00,484.0,7,4,0,461.0
2018-02-16 07:20:00,487.0,7,4,0,410.0
2018-02-16 07:25:00,551.0,7,4,0,331.0
2018-02-16 07:30:00,475.0,7,4,0,475.0
2018-02-16 07:35:00,507.0,7,4,0,361.0
2018-02-16 07:40:00,336.0,7,4,0,438.0
2018-02-16 07:45:00,426.0,7,4,0,266.0
2018-02-16 07:50:00,456.0,7,4,0,491.0
2018-02-16 07:55:00,464.0,7,4,0,376.0
2018-02-16 08:00:00,378.0,8,4,0,281.0
2018-02-16 08:05:00,432.0,8,4,0,433.0
2018-02-16 08:10:00,405.0,8,4,0,438.0
2018-02-16 08:15:00,391.0,8,4,0,410.0
2018-02-16 08:20:00,438.0,8,4,0,430.0
2018-02-16 08:25:00,368.0,8,4,0,231.0
2018-02-16 08:30:00,412.0,8,4,0,445.0
2018-02-16 08:35:00,433.0,8,4,0,336.0
2018-02-16 08:40:00,301.0,8,4,0,285.0
2018-02-16 08:45:00,362.0,8,4,0,397.0
2018-02-16 08:50:00,456.0,8,4,0,370.0
2018-02-16 08:55:00,348.0,8,4,0,374.0
2018-02-16 09:00:00,430.0,9,4,0,398.0
2018-02-16 09:05:00,394.0,9,4,0,84.0
2018-02-16 09:10:00,355.0,9,4,0,165.0
2018-02-16 09:15:00,353.0,9,4,0,332.0
2018-02-16 09:20:00,396.0,9,4,0,387.0
2018-02-16 09:25:00,289.0,9,4,0,260.0
2018-02-16 09:30:00,424.0,9,4,0,301.0
2018-02-16 09:35:00,368.0,9,4,0,227.0
2018-02-16 09:40:00,399.0,9,4,0,319.0
2018-02-16 09:45:00,395.0,9,4,0,353.0
2018-02-16 09:50:00,408.0,9,4,0,247.0
2018-02-16 09:55:00,381.0,9,4,0,263.0
2018-02-16 10:00:00,333.0,10,4,0,262.0
2018-02-16 10:05:00,324.0,10,4,0,280.0
2018-02-16 10:10:00,382.0,10,4,0,248.0
2018-02-16 10:15:00,431.0,10,4,0,314.0
2018-02-16 10:20:00,355.0,10,4,0,322.0
2018-02-16 10:25:00,309.0,10,4,0,316.0
2018-02-16 10:30:00,347.0,10,4,0,291.0
2018-02-16 10:35:00,348.0,10,4,0,261.0
2018-02-16 10:40:00,330.0,10,4,0,266.0
2018-02-16 10:45:00,309.0,10,4,0,382.0
2018-02-16 10:50:00,268.0,10,4,0,302.0
2018-02-16 10:55:00,270.0,10,4,0,344.0
2018-02-16 11:00:00,320.0,11,4,0,288.0
2018-02-16 11:05:00,389.0,11,4,0,198.0
2018-02-16 11:10:00,322.0,11,4,0,232.0
2018-02-16 11:15:00,302.0,11,4,0,321.0
2018-02-16 11:20:00,307.0,11,4,0,321.0
2018-02-16 11:25:00,352.0,11,4,0,313.0
2018-02-16 11:30:00,359.0,11,4,0,206.0
2018-02-16 11:35:00,363.0,11,4,0,144.0
2018-02-16 11:40:00,315.0,11,4,0,153.0
2018-02-16 11:45:00,381.0,11,4,0,275.0
2018-02-16 11:50:00,354.0,11,4,0,405.0
2018-02-16 11:55:00,316.0,11,4,0,271.0
2018-02-16 12:00:00,344.0,12,4,0,237.0
2018-02-16 12:05:00,236.0,12,4,0,356.0
2018-02-16 12:10:00,351.0,12,4,0,336.0
2018-02-16 12:15:00,375.0,12,4,0,310.0
2018-02-16 12:20:00,422.0,12,4,0,403.0
2018-02-16 12:25:00,325.0,12,4,0,344.0
2018-02-16 12:30:00,378.0,12,4,0,397.0
2018-02-16 12:35:00,423.0,12,4,0,354.0
2018-02-16 12:40:00,423.0,12,4,0,372.0
2018-02-16 12:45:00,388.0,12,4,0,368.0
2018-02-16 12:50:00,337.0,12,4,0,276.0
2018-02-16 12:55:00,301.0,12,4,0,350.0
2018-02-16 13:00:00,367.0,13,4,0,103.0
2018-02-16 13:05:00,310.0,13,4,0,374.0
2018-02-16 13:10:00,413.0,13,4,0,300.0
2018-02-16 13:15:00,319.0,13,4,0,334.0
2018-02-16 13:20:00,281.0,13,4,0,292.0
2018-02-16 13:25:00,355.0,13,4,0,370.0
2018-02-16 13:30:00,391.0,13,4,0,290.0
2018-02-16 13:35:00,365.0,13,4,0,256.0
2018-02-16 13:40:00,420.0,13,4,0,404.0
2018-02-16 13:45:00,310.0,13,4,0,420.0
2018-02-16 13:50:00,440.0,13,4,0,294.0
2018-02-16 13:55:00,319.0,13,4,0,238.0
2018-02-16 14:00:00,322.0,14,4,0,336.0
2018-02-16 14:05:00,340.0,14,4,0,419.0
2018-02-16 14:10:00,369.0,14,4,0,424.0
2018-02-16 14:15:00,318.0,14,4,0,390.0
2018-02-16 14:20:00,383.0,14,4,0,405.0
2018-02-16 14:25:00,428.0,14,4,0,409.0
2018-02-16 14:30:00,407.0,14,4,0,388.0
2018-02-16 14:35:00,469.0,14,4,0,532.0
2018-02-16 14:40:00,403.0,14,4,0,423.0
2018-02-16 14:45:00,477.0,14,4,0,265.0
2018-02-16 14:50:00,391.0,14,4,0,459.0
2018-02-16 14:55:00,390.0,14,4,0,372.0
2018-02-16 15:00:00,367.0,15,4,0,416.0
2018-02-16 15:05:00,434.0,15,4,0,363.0
2018-02-16 15:10:00,381.0,15,4,0,501.0
2018-02-16 15:15:00,453.0,15,4,0,417.0
2018-02-16 15:20:00,435.0,15,4,0,506.0
2018-02-16 15:25:00,468.0,15,4,0,409.0
2018-02-16 15:30:00,422.0,15,4,0,371.0
2018-02-16 15:35:00,385.0,15,4,0,430.0
2018-02-16 15:40:00,441.0,15,4,0,524.0
2018-02-16 15:45:00,386.0,15,4,0,460.0
2018-02-16 15:50:00,450.0,15,4,0,417.0
2018-02-16 15:55:00,420.0,15,4,0,537.0
2018-02-16 16:00:00,422.0,16,4,0,501.0
2018-02-16 16:05:00,377.0,16,4,0,536.0
2018-02-16 16:10:00,493.0,16,4,0,426.0
2018-02-16 16:15:00,438.0,16,4,0,498.0
2018-02-16 16:20:00,413.0,16,4,0,417.0
2018-02-16 16:25:00,453.0,16,4,0,467.0
2018-02-16 16:30:00,373.0,16,4,0,409.0
2018-02-16 16:35:00,443.0,16,4,0,538.0
2018-02-16 16:40:00,429.0,16,4,0,468.0
2018-02-16 16:45:00,467.0,16,4,0,374.0
2018-02-16 16:50:00,455.0,16,4,0,460.0
2018-02-16 16:55:00,378.0,16,4,0,529.0
2018-02-16 17:00:00,453.0,17,4,0,393.0
2018-02-16 17:05:00,456.0,17,4,0,278.0
2018-02-16 17:10:00,406.0,17,4,0,543.0
2018-02-16 17:15:00,508.0,17,4,0,480.0
2018-02-16 17:20:00,399.0,17,4,0,541.0
2018-02-16 17:25:00,410.0,17,4,0,489.0
2018-02-16 17:30:00,409.0,17,4,0,440.0
2018-02-16 17:35:00,365.0,17,4,0,493.0
2018-02-16 17:40:00,372.0,17,4,0,396.0
2018-02-16 17:45:00,430.0,17,4,0,414.0
2018-02-16 17:50:00,390.0,17,4,0,458.0
2018-02-16 17:55:00,393.0,17,4,0,524.0
2018-02-16 18:00:00,353.0,18,4,0,429.0
2018-02-16 18:05:00,394.0,18,4,0,396.0
2018-02-16 18:10:00,364.0,18,4,0,402.0
2018-02-16 18:15:00,390.0,18,4,0,460.0
2018-02-16 18:20:00,269.0,18,4,0,316.0
2018-02-16 18:25:00,366.0,18,4,0,337.0
2018-02-16 18:30:00,371.0,18,4,0,326.0
2018-02-16 18:35:00,363.0,18,4,0,364.0
2018-02-16 18:40:00,354.0,18,4,0,428.0
2018-02-16 18:45:00,405.0,18,4,0,434.0
2018-02-16 18:50:00,316.0,18,4,0,381.0
2018-02-16 18:55:00,402.0,18,4,0,414.0
2018-02-16 19:00:00,353.0,19,4,0,248.0
2018-02-16 19:05:00,310.0,19,4,0,252.0
2018-02-16 19:10:00,294.0,19,4,0,274.0
2018-02-16 19:15:00,375.0,19,4,0,325.0
2018-02-16 19:20:00,297.0,19,4,0,361.0
2018-02-16 19:25:00,325.0,19,4,0,206.0
2018-02-16 19:30:00,280.0,19,4,0,292.0
2018-02-16 19:35:00,300.0,19,4,0,267.0
2018-02-16 19:40:00,272.0,19,4,0,197.0
2018-02-16 19:45:00,293.0,19,4,0,270.0
2018-02-16 19:50:00,254.0,19,4,0,246.0
2018-02-16 19:55:00,261.0,19,4,0,213.0
2018-02-16 20:00:00,264.0,20,4,0,230.0
2018-02-16 20:05:00,238.0,20,4,0,252.0
2018-02-16 20:10:00,228.0,20,4,0,190.0
2018-02-16 20:15:00,213.0,20,4,0,241.0
2018-02-16 20:20:00,238.0,20,4,0,226.0
2018-02-16 20:25:00,199.0,20,4,0,243.0
2018-02-16 20:30:00,250.0,20,4,0,237.0
2018-02-16 20:35:00,228.0,20,4,0,258.0
2018-02-16 20:40:00,224.0,20,4,0,199.0
2018-02-16 20:45:00,196.0,20,4,0,230.0
2018-02-16 20:50:00,238.0,20,4,0,237.0
2018-02-16 20:55:00,248.0,20,4,0,219.0
2018-02-16 21:00:00,225.0,21,4,0,195.0
2018-02-16 21:05:00,195.0,21,4,0,237.0
2018-02-16 21:10:00,214.0,21,4,0,273.0
2018-02-16 21:15:00,269.0,21,4,0,151.0
2018-02-16 21:20:00,257.0,21,4,0,212.0
2018-02-16 21:25:00,221.0,21,4,0,254.0
2018-02-16 21:30:00,276.0,21,4,0,172.0
2018-02-16 21:35:00,238.0,21,4,0,194.0
2018-02-16 21:40:00,248.0,21,4,0,208.0
2018-02-16 21:45:00,234.0,21,4,0,241.0
2018-02-16 21:50:00,185.0,21,4,0,240.0
2018-02-16 21:55:00,210.0,21,4,0,191.0
2018-02-16 22:00:00,250.0,22,4,0,235.0
2018-02-16 22:05:00,201.0,22,4,0,192.0
2018-02-16 22:10:00,194.0,22,4,0,170.0
2018-02-16 22:15:00,203.0,22,4,0,170.0
2018-02-16 22:20:00,219.0,22,4,0,216.0
2018-02-16 22:25:00,208.0,22,4,0,181.0
2018-02-16 22:30:00,207.0,22,4,0,161.0
2018-02-16 22:35:00,186.0,22,4,0,224.0
2018-02-16 22:40:00,208.0,22,4,0,215.0
2018-02-16 22:45:00,214.0,22,4,0,146.0
2018-02-16 22:50:00,192.0,22,4,0,186.0
2018-02-16 22:55:00,195.0,22,4,0,136.0
2018-02-16 23:00:00,181.0,23,4,0,136.0
2018-02-16 23:05:00,186.0,23,4,0,134.0
2018-02-16 23:10:00,169.0,23,4,0,161.0
2018-02-16 23:15:00,142.0,23,4,0,157.0
2018-02-16 23:20:00,134.0,23,4,0,156.0
2018-02-16 23:25:00,174.0,23,4,0,119.0
2018-02-16 23:30:00,143.0,23,4,0,119.0
2018-02-16 23:35:00,122.0,23,4,0,139.0
2018-02-16 23:40:00,120.0,23,4,0,112.0
2018-02-16 23:45:00,136.0,23,4,0,123.0
2018-02-16 23:50:00,139.0,23,4,0,104.0
2018-02-16 23:55:00,91.0,23,4,0,104.0
2018-02-17 00:00:00,100.0,0,5,0,113.0
2018-02-17 00:05:00,122.0,0,5,0,124.0
2018-02-17 00:10:00,101.0,0,5,0,128.0
2018-02-17 00:15:00,115.0,0,5,0,103.0
2018-02-17 00:20:00,90.0,0,5,0,101.0
2018-02-17 00:25:00,98.0,0,5,0,95.0
2018-02-17 00:30:00,101.0,0,5,0,81.0
2018-02-17 00:35:00,50.0,0,5,0,84.0
2018-02-17 00:40:00,80.0,0,5,0,89.0
2018-02-17 00:45:00,86.0,0,5,0,87.0
2018-02-17 00:50:00,77.0,0,5,0,95.0
2018-02-17 00:55:00,75.0,0,5,0,70.0
2018-02-17 01:00:00,83.0,1,5,0,57.0
2018-02-17 01:05:00,70.0,1,5,0,78.0
2018-02-17 01:10:00,62.0,1,5,0,67.0
2018-02-17 01:15:00,66.0,1,5,0,85.0
2018-02-17 01:20:00,80.0,1,5,0,80.0
2018-02-17 01:25:00,73.0,1,5,0,62.0
2018-02-17 01:30:00,70.0,1,5,0,60.0
2018-02-17 01:35:00,66.0,1,5,0,57.0
2018-02-17 01:40:00,44.0,1,5,0,47.0
2018-02-17 01:45:00,62.0,1,5,0,54.0
2018-02-17 01:50:00,65.0,1,5,0,52.0
2018-02-17 01:55:00,34.0,1,5,0,44.0
2018-02-17 02:00:00,58.0,2,5,0,39.0
2018-02-17 02:05:00,50.0,2,5,0,41.0
2018-02-17 02:10:00,59.0,2,5,0,44.0
2018-02-17 02:15:00,62.0,2,5,0,44.0
2018-02-17 02:20:00,52.0,2,5,0,42.0
2018-02-17 02:25:00,41.0,2,5,0,40.0
2018-02-17 02:30:00,49.0,2,5,0,35.0
2018-02-17 02:35:00,41.0,2,5,0,37.0
2018-02-17 02:40:00,38.0,2,5,0,40.0
2018-02-17 02:45:00,71.0,2,5,0,40.0
2018-02-17 02:50:00,44.0,2,5,0,34.0
2018-02-17 02:55:00,37.0,2,5,0,42.0
2018-02-17 03:00:00,39.0,3,5,0,41.0
2018-02-17 03:05:00,48.0,3,5,0,28.0
2018-02-17 03:10:00,44.0,3,5,0,21.0
2018-02-17 03:15:00,17.0,3,5,0,27.0
2018-02-17 03:20:00,34.0,3,5,0,35.0
2018-02-17 03:25:00,50.0,3,5,0,37.0
2018-02-17 03:30:00,57.0,3,5,0,38.0
2018-02-17 03:35:00,40.0,3,5,0,36.0
2018-02-17 03:40:00,45.0,3,5,0,36.0
2018-02-17 03:45:00,47.0,3,5,0,30.0
2018-02-17 03:50:00,53.0,3,5,0,31.0
2018-02-17 03:55:00,50.0,3,5,0,40.0
2018-02-17 04:00:00,44.0,4,5,0,33.0
2018-02-17 04:05:00,48.0,4,5,0,34.0
2018-02-17 04:10:00,54.0,4,5,0,39.0
2018-02-17 04:15:00,54.0,4,5,0,36.0
2018-02-17 04:20:00,35.0,4,5,0,36.0
2018-02-17 04:25:00,48.0,4,5,0,39.0
2018-02-17 04:30:00,49.0,4,5,0,49.0
2018-02-17 04:35:00,68.0,4,5,0,58.0
2018-02-17 04:40:00,68.0,4,5,0,55.0
2018-02-17 04:45:00,70.0,4,5,0,60.0
2018-02-17 04:50:00,87.0,4,5,0,40.0
2018-02-17 04:55:00,55.0,4,5,0,41.0
2018-02-17 05:00:00,49.0,5,5,0,53.0
2018-02-17 05:05:00,45.0,5,5,0,66.0
2018-02-17 05:10:00,93.0,5,5,0,72.0
2018-02-17 05:15:00,92.0,5,5,0,71.0
2018-02-17 05:20:00,78.0,5,5,0,76.0
2018-02-17 05:25:00,93.0,5,5,0,91.0
2018-02-17 05:30:00,99.0,5,5,0,84.0
2018-02-17 05:35:00,96.0,5,5,0,87.0
2018-02-17 05:40:00,100.0,5,5,0,67.0
2018-02-17 05:45:00,112.0,5,5,0,85.0
2018-02-17 05:50:00,103.0,5,5,0,74.0
2018-02-17 05:55:00,100.0,5,5,0,74.0
2018-02-17 06:00:00,75.0,6,5,0,76.0
2018-02-17 06:05:00,96.0,6,5,0,83.0
